OPE ID,School,academic_year,State,School Type,dl_sub_#,dl_sub_$,dl_unsub_#,dl_unsub_$,Total_$,Total_#
4044300,HAZELDEN GRADUATE SCHOOL OF ADDICTION STUDIES,2018-2019,MN,Private-Nonprofit,-, -,-, -,0,0
4051300,ART INSTITUTE OF LAS VEGAS (THE),2018-2019,NV,Proprietary,679,806998,591,849913,1657502,808268
4055300,CREATIVE HAIR SCHOOL OF COSMETOLOGY,2018-2019,MI,Proprietary,49,77847,42,102554,180443,77938
4057300,ASHER COLLEGE,2018-2019,CA,Proprietary,770,1228145,760,1740438,2969343,1229675
4059300,TUCSON COLLEGE OF BEAUTY,2018-2019,AZ,Proprietary,193,274522,224,413890,688636,274939
4060300,ATA COLLEGE,2018-2019,OK,Proprietary,134,222632,178,325987,548797,222944
4065300,ROSEMAN UNIVERSITY OF HEALTH SCIENCES,2018-2019,NV,Private-Nonprofit,1167,2943734,1147,3556259,6501140,2946048
4066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRASOUND,2018-2019,AL,Proprietary,127,226548,166,428807,655521,226841
4067300,SELMA UNIVERSITY,2018-2019,AL,Private-Nonprofit,427,839780,509,1101170,1941459,840716
4070300,"RAPHAEL RECANATI INTERNATIONAL SCHOOL, THE INTERDISCIPLINARY CENTER",2018-2019,,Foreign-Private,68,141397,64,128353,269814,141529
4072300,AVEDA INSTITUTE PROVO,2018-2019,UT,Proprietary,154,215599,177,302394,518170,215930
4073300,JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE,2018-2019,NC,Private-Nonprofit,-, -,-, -,0,0
4074300,HONDROS COLLEGE OF NURSING,2018-2019,OH,Proprietary,4536,6024838,5415,11703235,17733488,6034789
4075300,QUEST UNIVERSITY CANADA,2018-2019,,Foreign-Private,45,92079,51,87523,179653,92175
4076400,GNOMON,2018-2019,CA,Proprietary,454,686748,484,895836,1583068,687686
4080300,ASPEN UNIVERSITY,2018-2019,CO,Proprietary,1670,2315178,1443,2837428,5154049,2318291
4082300,PROFESSIONAL CAREER TRAINING INSTITUTE,2018-2019,TX,Proprietary,101,176750,101,287000,463851,176952
4083400,CAMBRIDGE COLLEGE OF HEALTHCARE & TECHNOLOGY,2018-2019,FL,Proprietary,1188,2327395,1296,3481705,5810396,2329879
4085400,NEW ZEALAND COLLEGE OF CHIROPRACTIC,2018-2019,,Foreign-Private,-, -,-, -,0,0
4089400,CCI TRAINING CENTER,2018-2019,TX,Proprietary,242,373631,293,664903,1038827,374166
4092400,MAKE-UP DESIGNORY,2018-2019,CA,Proprietary,325,439882,422,658591,1098895,440629
4093300,ACADEMY OF NATURAL THERAPY,2018-2019,CO,Proprietary,45,62491,59,121029,183579,62595
4095300,KING'S COLLEGE (THE),2018-2019,NY,Private-Nonprofit,447,1001570,549,915011,1917130,1002566
4096300,CHARLESTON SCHOOL OF LAW,2018-2019,SC,Proprietary,-, -,1,10250,10251,1
4100300,DENMARK COLLEGE,2018-2019,IN,Proprietary,305,468790,344,397435,866569,469439
4100400,TAFT UNIVERSITY SYSTEM (THE),2018-2019,CO,Proprietary,12,20796,11,30023,50830,20819
4101300,CAROLINA SCHOOL OF BROADCASTING,2018-2019,NC,Proprietary,44,60375,48,114500,174923,60467
4102300,NEW AGE TRAINING,2018-2019,NY,Proprietary,521,875702,606,1203877,2080185,876829
4104300,ACADEMY DI CAPELLI,2018-2019,CT,Proprietary,287,379722,312,574832,954866,380321
4105400,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS,2018-2019,FL,Proprietary,145,218672,156,259625,478453,218973
4106300,PALM BEACH ACADEMY OF HEALTH & BEAUTY,2018-2019,FL,Proprietary,232,280874,251,444658,725783,281357
4110300,UNIVERSITY OF MANAGEMENT AND TECHNOLOGY (THE),2018-2019,VA,Proprietary,118,165723,114,196338,362175,165955
4111300,WEST HILLS COLLEGE LEMOORE,2018-2019,CA,Public,816,447316,789,486213,934318,448921
4112300,LOUISIANA CULINARY INSTITUTE,2018-2019,LA,Proprietary,164,309876,178,415006,725060,310218
4113300,LEBANESE AMERICAN UNIVERSITY,2018-2019,,Foreign-Private,74,174700,64,86223,260987,174838
4114300,NEVADA STATE COLLEGE,2018-2019,NV,Public,2239,4912891,2062,5877263,10792216,4917192
4114400,INSTITUTE OF WORLD POLITICS (THE),2018-2019,DC,Private-Nonprofit,-, -,1,10250,10251,1
4114500,VALLEY COLLEGE OF MEDICAL CAREERS,2018-2019,CA,Proprietary,113,196366,116,253648,450130,196595
4115300,COACHELLA VALLEY BEAUTY COLLEGE,2018-2019,CA,Proprietary,240,210960,41,47217,258218,211241
4115600,MAYFIELD COLLEGE,2018-2019,CA,Proprietary,611,1012363,601,1453390,2466354,1013575
4115900,LIVERPOOL HOPE UNIVERSITY,2018-2019,,Foreign-Public,2,4500,2,6000,10502,4504
4116300,EDHEC BUSINESS SCHOOL,2018-2019,,Foreign-Private,-, -,-, -,0,0
4116400,FUTURE-TECH INSTITUTE,2018-2019,FL,Proprietary,98,124983,117,212593,337693,125198
4116600,TAYLOR COLLEGE,2018-2019,FL,Proprietary,424,759920,433,1160621,1920974,760777
4116900,DIGRIGOLI SCHOOL OF COSMETOLOGY,2018-2019,MA,Proprietary,137,134741,111,139734,274586,134989
4117300,DAYTON SCHOOL OF MEDICAL MASSAGE,2018-2019,OH,Proprietary,951,1222430,1066,1943011,3166507,1224447
4117400,MILWAUKEE CAREER COLLEGE,2018-2019,WI,Proprietary,257,386864,329,724918,1112111,387450
4117600,LARRY'S BARBER COLLEGE,2018-2019,IL,Proprietary,97,159624,20,28322,187966,159741
4117700,"MONROE 2 - ORLEANS BOCES, CENTER FOR WORKFORCE DEVELOPMENT",2018-2019,NY,Public,82,96936,135,285065,382136,97153
4117900,CHAMPION BEAUTY COLLEGE,2018-2019,TX,Proprietary,64,93836,69,164934,258839,93969
4118000,BYZANTINE CATHOLIC SEMINARY OF SAINTS CYRIL AND METHODIUS,2018-2019,PA,Private-Nonprofit,-, -,-, -,0,0
4118300,NORTHCOAST MEDICAL TRAINING ACADEMY,2018-2019,OH,Proprietary,255,395805,316,797571,1193692,396376
4118600,TRICOCI UNIVERSITY OF BEAUTY CULTURE,2018-2019,WI,Proprietary,138,200626,151,290479,491256,200915
4118800,NEW YORK FILM ACADEMY,2018-2019,CA,Proprietary,849,1817422,928,1868587,3686937,1819199
4119000,EASTERN WEST VIRGINIA COMMUNITY & TECHNICAL COLLEGE,2018-2019,WV,Public,122,161361,60,107388,268809,161543
4119200,EAGLE ROCK COLLEGE,2018-2019,CA,Proprietary,35,51908,39,77334,129281,51982
4119400,AVEDA INSTITUTE - SOUTH FLORIDA,2018-2019,FL,Proprietary,773,1011508,838,1370673,2383019,1013119
4120300,HEALTH AND STYLE INSTITUTE,2018-2019,NC,Proprietary,916,1362480,1058,2217536,3581074,1364454
4120400,PAUL MITCHELL THE SCHOOL MIAMI,2018-2019,FL,Proprietary,196,234534,200,268880,503614,234930
4120900,ARIZONA CULINARY INSTITUTE,2018-2019,AZ,Proprietary,121,207926,145,374755,582826,208192
4121000,MYCOMPUTERCAREER.COM /TECHSKILLS,2018-2019,IN,Proprietary,378,641642,424,1221897,1863963,642444
4121100,ELEVATE SALON INSTITUTE,2018-2019,MI,Proprietary,161,219168,217,401138,620523,219546
4121200,INSTITUTE OF TAOIST EDUCATION AND ACUPUNCTURE,2018-2019,CO,Private-Nonprofit,-, -,-, -,0,0
4121500,COLUMBIA SOUTHERN UNIVERSITY,2018-2019,AL,Proprietary,18582,19298445,20329,30454116,49772890,19337356
4121800,CRISWELL COLLEGE,2018-2019,TX,Private-Nonprofit,140,262576,131,328119,590826,262847
4122300,GRANTHAM UNIVERSITY,2018-2019,KS,Proprietary,13062,11886280,13717,15179409,27079406,11913059
4123900,LEXINGTON HEALING ARTS ACADEMY,2018-2019,KY,Proprietary,75,100462,107,248760,349329,100644
4124100,ELITE COLLEGE OF COSMETOLOGY,2018-2019,TN,Proprietary,65,92867,74,73037,165978,93006
4124200,CATHOLIC DISTANCE UNIVERSITY,2018-2019,WV,Private-Nonprofit,45,40625,39,55770,96434,40709
4124500,MYCOMPUTERCAREER.COM /TECHSKILLS,2018-2019,OH,Proprietary,2279,3572405,2473,6887338,10462216,3577157
4124700,AMBRIA COLLEGE OF NURSING,2018-2019,IL,Proprietary,221,499913,253,908866,1409032,500387
4125100,MONTESSORI CASA INTERNATIONAL,2018-2019,CO,Private-Nonprofit,-, -,2,7800,7802,2
4125400,PAUL MITCHELL THE SCHOOL AUSTIN,2018-2019,TX,Proprietary,183,276558,213,444031,720802,276954
4125500,MANUEL & THERESA'S SCHOOL OF HAIR DESIGN,2018-2019,TX,Proprietary,89,138304,68,87355,225727,138461
4125600,CAREER SCHOOL OF NY,2018-2019,NY,Private-Nonprofit,49,71065,58,68339,139462,71172
4126000,PAUL MITCHELL THE SCHOOL CLEVELAND,2018-2019,OH,Proprietary,275,439197,339,552971,992507,439811
4126400,CHAMPION INSTITUTE OF COSMETOLOGY,2018-2019,CA,Proprietary,20,22761,21,26324,49106,22802
4126900,ACADEMY OF CAREER TRAINING,2018-2019,FL,Proprietary,106,159885,111,145690,305686,160102
4127100,"UNIVERSITY OF CALIFORNIA, MERCED",2018-2019,CA,Public,7069,14615915,4312,5892606,20512833,14627296
4127200,VICTORIA'S ACADEMY OF COSMETOLOGY,2018-2019,WA,Proprietary,140,215735,147,280106,495988,216022
4127300,COLUMBIA COLLEGE,2018-2019,VA,Proprietary,122,88031,110,69394,157535,88263
4127500,CDE CAREER INSTITUTE,2018-2019,PA,Proprietary,104,175327,107,293648,469082,175538
4127700,AMERICAN SENTINEL UNIVERSITY,2018-2019,CO,Proprietary,452,927563,421,887644,1815628,928436
4127900,TRIDENT UNIVERSITY INTERNATIONAL,2018-2019,CA,Proprietary,2692,4757694,2406,5384564,10144664,4762792
4128000,MILLENNIUM TRAINING INSTITUTE,2018-2019,MA,Proprietary,151,244827,181,405612,650620,245159
4128400,MIAMI REGIONAL UNIVERSITY,2018-2019,FL,Proprietary,1381,2928424,1412,3392076,6321912,2931217
4128600,UNIVERSITY OF WORCESTER,2018-2019,,Foreign-Public,12,17000,14,25500,42514,17026
4128700,HERTIE SCHOOL,2018-2019,,Foreign-Private,-, -,-, -,0,0
4128800,BRANFORD ACADEMY OF HAIR & COSMETOLOGY,2018-2019,CT,Proprietary,68,99941,64,141401,241406,100073
4129400,CENTER FOR MASSAGE & NATURAL HEALTH,2018-2019,NC,Proprietary,54,60373,53,102222,162648,60480
4129800,MEDIATECH INSTITUTE,2018-2019,TX,Proprietary,526,892922,607,1389917,2283446,894055
4129900,FLORIDA SCHOOL OF MASSAGE,2018-2019,FL,Proprietary,149,192840,176,359033,552049,193165
4130100,LOUISIANA DELTA COMMUNITY COLLEGE,2018-2019,LA,Public,3723,5151557,3683,6954661,12109901,5158963
4130200,INSTITUTE OF PRODUCTION AND RECORDING (THE),2018-2019,MN,Proprietary,433,525825,507,618851,1145183,526765
4130400,SHEAR EXCELLENCE HAIR ACADEMY,2018-2019,FL,Proprietary,249,306256,273,453960,760489,306778
4130500,PACIFIC NORTHWEST UNIVERSITY OF HEALTH SCIENCES,2018-2019,WA,Private-Nonprofit,-, -,-, -,0,0
4130600,HEALING ARTS CENTER,2018-2019,MO,Proprietary,108,119937,125,239640,359702,120170
4130700,ACADEMY OF MASSAGE AND BODYWORK,2018-2019,DE,Proprietary,101,114695,129,254477,369301,114925
4130800,BJ'S BEAUTY & BARBER COLLEGE,2018-2019,WA,Proprietary,-, -,1,5250,5251,1
4130900,TRICOCI UNIVERSITY OF BEAUTY CULTURE,2018-2019,IN,Proprietary,546,723741,690,1266905,1991336,724977
4131200,TOTAL IMAGE BEAUTY ACADEMY,2018-2019,NJ,Proprietary,381,477273,217,344700,822190,477871
4131300,CORINTH ACADEMY OF COSMETOLOGY,2018-2019,MS,Proprietary,140,228329,106,153005,381440,228575
4131700,SOUTHWEST UNIVERSITY AT EL PASO,2018-2019,TX,Proprietary,3868,7239773,4082,10194729,17438584,7247723
4132400,ACADEMY OF ESTHETICS AND COSMETOLOGY,2018-2019,CA,Proprietary,60,71287,13,21053,92353,71360
4132600,DAVINES PROFESSIONAL ACADEMY OF BEAUTY AND BUSINESS,2018-2019,NE,Proprietary,64,115744,86,156080,271910,115894
4132700,HEALTHCARE CAREER COLLEGE,2018-2019,CA,Proprietary,396,713488,375,963229,1677092,714259
4132800,INLAND MASSAGE INSTITUTE,2018-2019,WA,Proprietary,37,53750,40,99368,153158,53827
4132900,Z HAIR ACADEMY,2018-2019,KS,Proprietary,280,434756,325,578753,1013834,435361
4133300,TREND SETTERS SCHOOL,2018-2019,MO,Proprietary,24,40099,19,43361,83479,40142
4133500,ACADEMY FOR FIVE ELEMENT ACUPUNCTURE,2018-2019,FL,Private-Nonprofit,-, -,-, -,0,0
4133700,NEW YORK MEDICAL CAREER TRAINING CENTER,2018-2019,NY,Proprietary,822,1439610,834,1548197,2988641,1441266
4134000,"JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GOLDWELL PRODUCTS ARTISTRY",2018-2019,NY,Proprietary,46,52722,45,56922,109689,52813
4134100,JERSEY COLLEGE,2018-2019,NJ,Proprietary,9462,11831190,9346,20301281,32141817,11849998
4134200,LONDON CONTEMPORARY DANCE SCHOOL,2018-2019,,Foreign-Private,15,21500,20,23166,44686,21535
4134300,EVANS HAIRSTYLING COLLEGE,2018-2019,ID,Proprietary,44,76099,28,37060,113187,76171
4134800,AVEDA INSTITUTE - TALLAHASSEE,2018-2019,FL,Proprietary,862,1172285,981,1609656,2782922,1174128
4135000,COZMO BEAUTY SCHOOL,2018-2019,FL,Proprietary,84,106508,91,130456,237055,106683
4136400,AMERICAN INSTITUTE OF MEDICAL SCIENCES & EDUCATION,2018-2019,NJ,Proprietary,403,697498,355,710500,1408353,698256
4136500,PCCENTER,2018-2019,TX,Proprietary,4,7000,8,31000,38008,7012
4136900,UNIVERSITY OF AESTHETICS & COSMETOLOGY,2018-2019,IL,Proprietary,33,47993,37,70567,118597,48063
4137000,UNIVERSITY OF AESTHETICS & COSMETOLOGY (THE),2018-2019,IL,Proprietary,23,31306,30,72267,103603,31359
4137300,CAYCE/REILLY SCHOOL OF MASSAGE,2018-2019,VA,Private-Nonprofit,47,62920,50,112788,175758,63017
4137500,TRICOCI UNIVERSITY OF BEAUTY CULTURE,2018-2019,IL,Proprietary,330,455985,377,606468,1062830,456692
4137600,MEDICAL CAREER COLLEGE OF NORTHERN CALIFORNIA,2018-2019,CA,Proprietary,20,30250,18,33744,64012,30288
4137800,AVEDA INSTITUTE COLUMBUS,2018-2019,OH,Proprietary,719,997648,874,1673440,2671962,999241
4138200,SALON PROFESSIONAL ACADEMY (THE),2018-2019,WI,Proprietary,90,140329,91,161763,302183,140510
4138400,SALON PROFESSIONAL ACADEMY (THE),2018-2019,MI,Proprietary,20,26393,33,55704,82130,26446
4138500,HOUSTON INTERNATIONAL COLLEGE CARDIOTECH ULTRASOUND SCHOOL,2018-2019,TX,Proprietary,90,175358,91,240532,415981,175539
4138600,ALASKA CHRISTIAN COLLEGE,2018-2019,AK,Private-Nonprofit,112,117870,85,75945,193900,118067
4138700,PAUL MITCHELL THE SCHOOL - PASADENA,2018-2019,CA,Proprietary,337,512916,368,737555,1250839,513621
4139000,MIDWESTERN CAREER COLLEGE,2018-2019,IL,Proprietary,745,1163762,798,1710827,2875387,1165305
4139100,UNIVERSITA DEGLI STUDI DI SCIENZE GASTRONOMICHE,2018-2019,,Foreign-Private,2,4500,2,6000,10502,4504
4139400,HAIR ACADEMY (THE),2018-2019,ND,Proprietary,78,118723,61,122352,241136,118862
4139700,FREDERICK SCHOOL OF COSMETOLOGY,2018-2019,MD,Proprietary,26,39316,26,56586,95928,39368
4139800,DELAWARE COLLEGE OF ART AND DESIGN,2018-2019,DE,Private-Nonprofit,184,355713,217,284500,640430,356114
4139900,FUTURE GENERATIONS UNIVERSITY,2018-2019,WV,Private-Nonprofit,-, -,4,10670,10674,4
4140200,"MISSISSIPPI INSTITUTE OF AESTHETICS, NAILS, & COSMETOLOGY",2018-2019,MS,Proprietary,104,123667,92,110072,233831,123863
4140500,HORIZON UNIVERSITY,2018-2019,IN,Private-Nonprofit,19,25784,17,23416,49217,25820
4140700,AVEDA INSTITUTE CHAPEL HILL,2018-2019,NC,Proprietary,318,448442,378,748814,1197634,449138
4140900,INTERNATIONAL COSMETOLOGY ACADEMY,2018-2019,MI,Proprietary,27,40421,27,38999,79447,40475
4141000,DOUGLAS J AVEDA INSTITUTE-CHICAGO,2018-2019,IL,Proprietary,169,252630,193,338874,591697,252992
4141100,FRENCH ACADEMY OF COSMETOLOGY,2018-2019,MI,Proprietary,57,61685,44,71087,132816,61786
4141200,TONI & GUY HAIRDRESSING ACADEMY,2018-2019,RI,Proprietary,226,367224,255,542599,910078,367705
4141300,SAN FRANCISCO INSTITUTE OF ESTHETICS & COSMETOLOGY,2018-2019,CA,Proprietary,275,401061,283,508002,909346,401619
4141400,LAURUS COLLEGE,2018-2019,CA,Proprietary,2400,2996340,2415,4162943,7161698,3001155
4141600,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES,2018-2019,MD,Proprietary,81,124620,99,171777,296496,124800
4141700,HEALING HANDS SCHOOL OF HOLISTIC HEALTH,2018-2019,CA,Proprietary,162,247261,166,418214,665641,247589
4142000,AUSTIN'S BEAUTY COLLEGE,2018-2019,TN,Proprietary,118,170179,129,277118,447426,170426
4142300,AVEDA ARTS & SCIENCES INSTITUTE CORPUS CHRISTI,2018-2019,TX,Proprietary,514,734624,515,853056,1588195,735653
4142500,TOURO UNIVERSITY WORLDWIDE,2018-2019,CA,Private-Nonprofit,729,1102004,693,1518372,2621069,1103426
4142600,TOURO UNIVERSITY,2018-2019,CA,Private-Nonprofit,66,165048,55,178116,343219,165169
4142700,PONTIFICAL JOHN PAUL II INSTITUTE FOR STUDIES ON MARRIAGE AND FAMILY,2018-2019,DC,Private-Nonprofit,-, -,-, -,0,0
4142900,GEORGIA GWINNETT COLLEGE,2018-2019,GA,Public,8662,16250300,7898,13551134,29809332,16266860
4143100,PROFESSIONAL HANDS INSTITUTE,2018-2019,FL,Proprietary,15,17028,14,24989,42031,17057
4143200,HULT INTERNATIONAL BUSINESS SCHOOL,2018-2019,MA,Private-Nonprofit,69,138500,74,97500,236074,138643
4143700,"ST MARY'S UNIVERSITY, TWICKENHAM",2018-2019,,Foreign-Public,18,35500,18,31500,67018,35536
4143800,WOODLAND COMMUNITY COLLEGE,2018-2019,CA,Public,4,3500,-, -,3500,3504
4144000,FAIRFAX UNIVERSITY OF AMERICA,2018-2019,VA,Private-Nonprofit,12,9500,10,12891,22401,9522
4144200,CAREER DEVELOPMENT INSTITUTE,2018-2019,CA,Proprietary,223,354830,234,531119,886183,355287
4144300,INSTITUTE OF CULINARY EDUCATION,2018-2019,NY,Proprietary,599,731274,669,1148846,1880789,732542
4144400,ACADEMY OF HAIR DESIGN (THE),2018-2019,OK,Proprietary,89,139025,118,245797,384940,139232
4144500,PAUL MITCHELL THE SCHOOL REXBURG,2018-2019,ID,Proprietary,325,545605,310,558556,1104471,546240
4144800,INTERNATIONAL ACADEMY OF STYLE,2018-2019,NV,Proprietary,217,389478,224,423303,813005,389919
4145000,SAN DIEGO CULINARY INSTITUTE,2018-2019,CA,Proprietary,36,62002,60,124963,187025,62098
4145200,TRANSFORMED BARBER & COSMETOLOGY ACADEMY,2018-2019,MO,Proprietary,30,43421,37,83769,127227,43488
4145400,OXFORD ACADEMY OF HAIR DESIGN,2018-2019,CT,Proprietary,131,199255,168,314407,513830,199554
4145500,SKIN SCIENCE INSTITUTE OF LASER & ESTHETICS,2018-2019,UT,Proprietary,244,365867,275,494029,860171,366386
4145700,PAUL MITCHELL THE SCHOOL SPRINGFIELD,2018-2019,MO,Proprietary,350,494952,419,726767,1222138,495721
4145800,PULSE BEAUTY ACADEMY,2018-2019,PA,Proprietary,28,38500,43,66381,104924,38571
4145900,CELEBRITY SCHOOL OF BEAUTY,2018-2019,FL,Proprietary,500,615541,483,659755,1275779,616524
4146000,NATIONAL CAREER COLLEGE,2018-2019,CA,Proprietary,623,962759,623,1148081,2111463,964005
4146100,URSHAN GRADUATE SCHOOL OF THEOLOGY,2018-2019,MO,Private-Nonprofit,-, -,-, -,0,0
4146400,DAOIST TRADITIONS COLLEGE OF CHINESE MEDICAL ARTS,2018-2019,NC,Proprietary,1,5500,1,4750,10251,5502
4146500,PORTLAND ACTORS CONSERVATORY,2018-2019,OR,Private-Nonprofit,19,39683,24,56743,96450,39726
4146700,AVIATION INSTITUTE OF MAINTENANCE,2018-2019,TX,Proprietary,809,1426817,741,1624860,3052418,1428367
4146800,SOUTH TEXAS TRAINING CENTER,2018-2019,TX,Proprietary,360,569219,302,193195,762716,569881
4146900,ADVANCED WELDING INSTITUTE,2018-2019,VT,Proprietary,62,94091,56,66686,160833,94209
4147000,PAUL MITCHELL THE SCHOOL ATLANTA,2018-2019,GA,Proprietary,471,749304,520,1071121,1820945,750295
4147100,TRICOCI UNIVERSITY OF BEAUTY CULTURE,2018-2019,IL,Proprietary,365,522803,395,609578,1132776,523563
4147200,TRICOCI UNIVERSITY OF BEAUTY CULTURE,2018-2019,IL,Proprietary,367,514959,446,824858,1340263,515772
4147300,TRICOCI UNIVERSITY OF BEAUTY CULTURE,2018-2019,IL,Proprietary,289,415088,326,626863,1042277,415703
4147400,TRICOCI UNIVERSITY OF BEAUTY CULTURE,2018-2019,IL,Proprietary,248,347107,277,467973,815357,347632
4147500,TRICOCI UNIVERSITY OF BEAUTY CULTURE,2018-2019,IL,Proprietary,349,501831,374,680126,1182331,502554
4147600,AVEDA INSTITUTE LAS VEGAS,2018-2019,NV,Proprietary,357,606407,396,855820,1462623,607160
4147700,LAKE LANIER SCHOOL OF MASSAGE,2018-2019,GA,Proprietary,75,113153,95,231326,344574,113323
4148200,BEYOND 21ST CENTURY BEAUTY ACADEMY,2018-2019,CA,Proprietary,43,48599,7,11256,59862,48649
4148300,DENVER COLLEGE OF NURSING,2018-2019,CO,Proprietary,2171,3250325,2222,4404228,7656775,3254718
4148400,TIGI HAIRDRESSING ACADEMY GUILFORD,2018-2019,CT,Proprietary,43,66719,46,77052,143817,66808
4148500,MEDICAL INSTITUTE OF PALM BEACH,2018-2019,FL,Proprietary,168,262516,167,316838,579521,262851
4148700,AMERICAN INSTITUTE OF INTERIOR DESIGN,2018-2019,AZ,Proprietary,31,46778,43,116310,163131,46852
4148800,CENTERPOINT MASSAGE & SHIATSU THERAPY SCHOOL & CLINIC,2018-2019,MN,Proprietary,181,288152,206,470028,758386,288539
4149100,PAUL MITCHELL THE SCHOOL CINCINNATI,2018-2019,OH,Proprietary,811,1266913,871,1677835,2945619,1268595
4149200,XCELL ACADEMY A PAUL MITCHELL SCHOOL,2018-2019,AL,Proprietary,262,408759,280,481730,890769,409301
4149400,GARY MANUEL AVEDA INSTITUTE,2018-2019,WA,Proprietary,138,209966,142,274343,484451,210246
4149700,HOMESTEAD SCHOOLS,2018-2019,CA,Private-Nonprofit,399,722890,422,1122207,1845519,723711
4149800,SOMERSET COUNTY TECHNOLOGY CENTER,2018-2019,PA,Public,205,227005,225,334604,561834,227435
4149900,PROFILE INSTITUTE OF BARBER-STYLING,2018-2019,GA,Proprietary,20,34500,20,46000,80520,34540
4150600,URBAN 113 SCHOOL OF COSMETOLOGY,2018-2019,ID,Proprietary,49,77852,39,49947,127838,77940
4150900,KEUNE ACADEMY BY 124,2018-2019,GA,Proprietary,176,268602,203,315595,584400,268981
4151200,SALON PROFESSIONAL ACADEMY (THE),2018-2019,NY,Proprietary,239,267676,309,509472,777457,268224
4151400,ELEVATE SALON INSTITUTE,2018-2019,OH,Proprietary,45,78899,30,42604,121533,78974
4151500,AMERICAN ACADEMY OF COSMETOLOGY,2018-2019,FL,Proprietary,195,242874,202,374203,617279,243271
4151700,BELLA CAPELLI ACADEMY A PAUL MITCHELL PARTNER SCHOOL,2018-2019,PA,Proprietary,450,586606,510,754961,1342077,587566
4151800,TEMPLE (THE): A PAUL MITCHELL PARTNER SCHOOL,2018-2019,MD,Proprietary,579,917372,691,1307753,2225816,918642
4151900,COLUMBIA GORGE COMMUNITY COLLEGE,2018-2019,OR,Public,340,419817,310,521088,941215,420467
4152200,CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TECHNICAL CENTER,2018-2019,MO,Public,90,128422,104,227998,356524,128616
4152400,INTERNATIONAL INSTITUTE OF COSMETOLOGY,2018-2019,CT,Proprietary,256,392398,286,407245,799929,392940
